"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
46845,"Paraiso","15/09/2011 13:38","Alto (> 8 mts)",195,"Grande",-68.83446817,-32.872334685,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
24435,"Fresno europeo","20/01/2011 12:24","Medio (4 - 8 mts)",25,"Mediano",-68.8450410445,-32.9027962393,2,"Barrio Civico",2366816.36021,"0","bajo"
45126,"Paraiso","01/09/2011 14:04","Alto (> 8 mts)",146,"Grande",-68.8235675558,-32.8702315932,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
33501,"Pltano","16/06/2011 13:57","Alto (> 8 mts)",152,"Grande",-68.8547604912,-32.890028214,5,"Residencial Sur",2423808.92355,"0","alto"
8632,"Fresno europeo","01/02/2011 11:33","Medio (4 - 8 mts)",62,"Grande",-68.8386965879,-32.9039553487,2,"Barrio Civico",2366816.36021,"0","medio"
11728,"Morera","02/06/2010 10:30","Medio (4 - 8 mts)",165,"Grande",-68.8510056446,-32.8666753911,6,"Residencial Norte",2694682.37982,"0","alto"
2073,"Pltano","11/10/2011 15:51","Alto (> 8 mts)",80,"Grande",-68.8282211859,-32.880626122,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
15775,"Paraiso sombrilla","23/11/2011 11:24","Medio (4 - 8 mts)",120,"Grande",-68.8726442332,-32.877756772,7,"Residencial Parque",1786336.08966,"0","alto"
23057,"Morera","14/06/2011 13:38","Alto (> 8 mts)",98,"Grande",-68.8625969797,-32.902069683,5,"Residencial Sur",2423808.92355,"0","medio"
34477,"Morera","10/03/2011 12:53","Medio (4 - 8 mts)",140,"Grande",-68.8490029982,-32.8743977241,6,"Residencial Norte",2694682.37982,"0","alto"
12559,"Fresno europeo","11/01/2011 09:50","Alto (> 8 mts)",61,"Grande",-68.8447034553,-32.8632620646,4,"Cuarta Oeste",1173332.70145,"0","medio"
21546,"Pltano","08/06/2011 11:50","Alto (> 8 mts)",240,"Grande",-68.8543804232,-32.8950260212,5,"Residencial Sur",2423808.92355,"0","muy alto"
22045,"Morera","16/05/2011 09:54","Alto (> 8 mts)",145,"Grande",-68.8572489345,-32.894002785,5,"Residencial Sur",2423808.92355,"0","alto"
21298,"Morera","13/06/2011 11:32","Alto (> 8 mts)",140,"Grande",-68.8523624078,-32.8978666921,5,"Residencial Sur",2423808.92355,"0","alto"
34921,"Perenne","06/04/2011 10:55","Alto (> 8 mts)",250,"Grande",-68.8565387463,-32.8804592361,7,"Residencial Parque",1786336.08966,"0","muy alto"
10874,"Jacarand","01/04/2011 11:37","Alto (> 8 mts)",81,"Grande",-68.8583225807,-32.8783117164,7,"Residencial Parque",1786336.08966,"1","medio"
35994,"Morera","21/03/2011 11:48","Alto (> 8 mts)",126,"Grande",-68.8556368807,-32.875111623,6,"Residencial Norte",2694682.37982,"0","alto"
30466,"Fresno europeo","18/02/2011 13:43","Medio (4 - 8 mts)",54,"Mediano",-68.8402681164,-32.8884294161,3,"Parque O'Higgins",1531146.02653,"0","medio"
22661,"Fresno europeo","21/06/2011 11:01","Medio (4 - 8 mts)",65,"Grande",-68.8606608376,-32.9004973073,5,"Residencial Sur",2423808.92355,"0","medio"
46800,"Morera","07/09/2011 10:49","Bajo (2 - 4 mts)",42,"Mediano",-68.8326039288,-32.8718371832,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
25011,"Morera","15/02/2011 11:56","Alto (> 8 mts)",130,"Grande",-68.8349999085,-32.8961086494,2,"Barrio Civico",2366816.36021,"0","alto"
46477,"Morera","17/08/2011 13:54","Alto (> 8 mts)",155,"Grande",-68.8310165912,-32.8684357522,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
35902,"Morera","28/03/2011 09:36","Muy bajo (1 - 2 mts)",4,"Chico",-68.853254814,-32.8756641142,6,"Residencial Norte",2694682.37982,"0","bajo"
24754,"Morera","15/02/2011 12:59","Medio (4 - 8 mts)",56,"Mediano",-68.8397833276,-32.8961484072,2,"Barrio Civico",2366816.36021,"0","medio"
995,"Morera","19/04/2011 10:21","Alto (> 8 mts)",123,"Grande",-68.8391674428,-32.8797153558,1,"Parque Central",1655357.93265,"0","alto"
6946,"Paraiso","07/06/2011 10:11","Alto (> 8 mts)",70,"Grande",-68.8570650319,-32.8962797252,5,"Residencial Sur",2423808.92355,"0","medio"
46769,"Morera","05/09/2011 10:39","Bajo (2 - 4 mts)",66,"Grande",-68.8339132171,-32.8702094771,4,"Cuarta Oeste",1173332.70145,"0","medio"
5733,"Morera","04/05/2011 11:23","Bajo (2 - 4 mts)",30,"Mediano",-68.8398722767,-32.8787808997,1,"Parque Central",1655357.93265,"0","bajo"
35297,"Paraiso","23/06/2011 16:24","Bajo (2 - 4 mts)",100,"Grande",-68.8525695775,-32.8830389786,1,"Parque Central",1655357.93265,"0","alto"
23262,"Fresno europeo","27/01/2012 12:16","Medio (4 - 8 mts)",60,"Mediano",-68.8517866773,-32.9012412181,2,"Barrio Civico",2366816.36021,"0","medio"
36130,"Fresno americano","04/04/2011 09:50","Medio (4 - 8 mts)",31,"Mediano",-68.8522224025,-32.8778312879,6,"Residencial Norte",2694682.37982,"0","bajo"
31222,"Fresno europeo","04/02/2011 12:47","Bajo (2 - 4 mts)",50,"Mediano",-68.8539708639,-32.8649629291,6,"Residencial Norte",2694682.37982,"0","medio"
44689,"Morera","19/08/2011 10:06","Alto (> 8 mts)",155,"Grande",-68.8236696856,-32.8672983997,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
47551,"Morera","19/09/2011 09:03","Alto (> 8 mts)",185,"Grande",-68.8272660081,-32.8712174579,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
17884,"Morera","01/08/2011 10:42","Alto (> 8 mts)",160,"Grande",-68.8367164809,-32.8676597492,4,"Cuarta Oeste",1173332.70145,"0","alto"
3675,"Fresno americano","25/08/2011 13:20","Bajo (2 - 4 mts)",40,"Mediano",-68.8195796124,-32.8695014031,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
34375,"Fresno europeo","28/03/2011 10:28","Bajo (2 - 4 mts)",18,"Chico",-68.8513992597,-32.8750740328,6,"Residencial Norte",2694682.37982,"0","bajo"
14424,"Morera","02/12/2011 09:37","Bajo (2 - 4 mts)",28,"Mediano",-68.8787487338,-32.8684500339,8,"Aeroparque",2203364.73622,"0","bajo"
25719,"Morera","04/02/2011 08:30","Alto (> 8 mts)",158,"Grande",-68.8409383601,-32.9018641756,2,"Barrio Civico",2366816.36021,"1","alto"
15117,"Fresno europeo","18/11/2011 09:01","Muy bajo (1 - 2 mts)",10,"Chico",-68.8590556871,-32.8690975588,6,"Residencial Norte",2694682.37982,"0","bajo"
10098,"Paraiso","09/08/2010 11:49","Bajo (2 - 4 mts)",15,"Chico",-68.8449894684,-32.869472121,4,"Cuarta Oeste",1173332.70145,"0","bajo"
14042,"Acacia SP","05/12/2011 12:34","Medio (4 - 8 mts)",70,"Grande",-68.8766995594,-32.8674887814,8,"Aeroparque",2203364.73622,"0","medio"
9609,"Paraiso","27/01/2011 13:37","Medio (4 - 8 mts)",90,"Grande",-68.8497530575,-32.8641332343,6,"Residencial Norte",2694682.37982,"0","medio"
1783,"Liquidambar","25/11/2011 09:42","Medio (4 - 8 mts)",32,"Mediano",-68.8699222526,-32.8784592189,7,"Residencial Parque",1786336.08966,"0","bajo"
3113,"Conifera","09/09/2011 13:48","Medio (4 - 8 mts)",27,"Mediano",-68.8305016346,-32.8724883978,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
21554,"Morera","08/06/2011 10:51","Alto (> 8 mts)",200,"Grande",-68.8538604543,-32.8959190597,5,"Residencial Sur",2423808.92355,"1","muy alto"
39360,"Morera","01/12/2010 09:55","Alto (> 8 mts)",110,"Grande",-68.8563222415,-32.8719752371,6,"Residencial Norte",2694682.37982,"0","alto"
5815,"Paraiso","03/05/2011 11:31","Medio (4 - 8 mts)",77,"Grande",-68.8430314984,-32.8751275078,1,"Parque Central",1655357.93265,"0","medio"
36956,"Morera","08/04/2011 10:34","Alto (> 8 mts)",75,"Grande",-68.8580248004,-32.877976525,7,"Residencial Parque",1786336.08966,"0","medio"
601,"Morera","08/03/2012 09:21","Alto (> 8 mts)",160,"Grande",-68.8196436984,-32.8679746839,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
25182,"Morera","09/02/2011 17:19","Alto (> 8 mts)",132,"Grande",-68.8362708219,-32.8980999051,2,"Barrio Civico",2366816.36021,"1","alto"
46718,"Morera","05/09/2011 09:37","Alto (> 8 mts)",123,"Grande",-68.8325818438,-32.8705959998,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
24662,"Fresno europeo","18/01/2011 13:46","Medio (4 - 8 mts)",55,"Mediano",-68.8427552677,-32.9010775943,2,"Barrio Civico",2366816.36021,"0","medio"
37338,"Olmo bola","17/03/2011 09:41","Alto (> 8 mts)",51,"Mediano",-68.8575858944,-32.8755259313,6,"Residencial Norte",2694682.37982,"0","medio"
15747,"Paraiso","22/11/2011 09:50","Medio (4 - 8 mts)",65,"Grande",-68.8729994141,-32.8793189144,7,"Residencial Parque",1786336.08966,"0","medio"
3350,"Acer","27/09/2011 12:12","Medio (4 - 8 mts)",75,"Grande",-68.8263076785,-32.8760366488,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
46465,"Ligustro","17/08/2011 09:24","Alto (> 8 mts)",200,"Grande",-68.8318874854,-32.8677642615,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
16954,"Olmo comun","16/08/2011 09:18","Medio (4 - 8 mts)",96,"Grande",-68.8372500547,-32.8660910177,4,"Cuarta Oeste",1173332.70145,"0","medio"
9280,"Fresno europeo","22/02/2011 13:33","Medio (4 - 8 mts)",66,"Grande",-68.8478416181,-32.8661735289,6,"Residencial Norte",2694682.37982,"0","medio"
17970,"Morera","01/08/2011 09:34","Medio (4 - 8 mts)",110,"Grande",-68.8399116776,-32.8672619935,4,"Cuarta Oeste",1173332.70145,"0","alto"
19176,"Morera","18/07/2011 10:15","Alto (> 8 mts)",102,"Grande",-68.8411066048,-32.8729719635,4,"Cuarta Oeste",1173332.70145,"0","alto"
29575,"Morera","04/03/2011 10:10","Alto (> 8 mts)",64,"Grande",-68.8447865522,-32.8918473984,2,"Barrio Civico",2366816.36021,"0","medio"
1309,"Paraiso sombrilla","01/12/2011 12:24","Muy bajo (1 - 2 mts)",18,"Chico",-68.8785139486,-32.8667868663,8,"Aeroparque",2203364.73622,"0","bajo"
16164,"Jacarand","18/07/2011 10:08","Bajo (2 - 4 mts)",14,"Chico",-68.843632727,-32.8676616421,4,"Cuarta Oeste",1173332.70145,"0","bajo"
6862,"Morera","07/06/2011 10:47","Medio (4 - 8 mts)",95,"Grande",-68.8576694929,-32.895168967,5,"Residencial Sur",2423808.92355,"0","medio"
10962,"Ailanthus","21/03/2011 17:00","Medio (4 - 8 mts)",52,"Mediano",-68.8577809204,-32.8808727699,7,"Residencial Parque",1786336.08966,"0","medio"
38110,"Acer","03/12/2010 10:32","Alto (> 8 mts)",110,"Grande",-68.8469310569,-32.8728272908,6,"Residencial Norte",2694682.37982,"0","alto"
21271,"Morera","13/06/2011 12:47","Alto (> 8 mts)",145,"Grande",-68.8527378138,-32.8960825321,5,"Residencial Sur",2423808.92355,"1","alto"
26118,"Morera","11/11/2011 12:26","Medio (4 - 8 mts)",70,"Grande",-68.8312364428,-32.8864459262,3,"Parque O'Higgins",1531146.02653,"0","medio"
25621,"Paraiso","15/02/2011 15:51","Alto (> 8 mts)",106,"Grande",-68.83800762,-32.9018978168,2,"Barrio Civico",2366816.36021,"1","alto"
18907,"Morera","02/08/2011 10:03","Medio (4 - 8 mts)",100,"Grande",-68.841240077,-32.8706099053,4,"Cuarta Oeste",1173332.70145,"0","alto"
25364,"Acer","10/02/2011 13:46","Alto (> 8 mts)",158,"Grande",-68.8385849427,-32.9006464382,2,"Barrio Civico",2366816.36021,"0","alto"
39837,"Morera","02/05/2011 11:09","Alto (> 8 mts)",140,"Grande",-68.8442660644,-32.8732500518,6,"Residencial Norte",2694682.37982,"1","alto"
43398,"Morera","27/10/2011 16:05","Medio (4 - 8 mts)",120,"Grande",-68.8320270698,-32.8812270944,3,"Parque O'Higgins",1531146.02653,"0","alto"
99,"Pltano","29/02/2012 10:32","Bajo (2 - 4 mts)",160,"Grande",-68.8562045722,-32.9017241239,5,"Residencial Sur",2423808.92355,"0","alto"
45271,"Fresno europeo","16/09/2011 10:21","Alto (> 8 mts)",135,"Grande",-68.8237009383,-32.8712787138,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
9432,"Braquiquito","11/02/2011 12:18","Medio (4 - 8 mts)",100,"Grande",-68.8564926097,-32.864343909,6,"Residencial Norte",2694682.37982,"0","alto"
3855,"Acacia SP","31/08/2011 11:37","Bajo (2 - 4 mts)",23,"Mediano",-68.8275228393,-32.870392618,4,"Cuarta Este Área Fundacional",1822015.85685,"0","bajo"
2290,"Morera","04/11/2011 11:05","Bajo (2 - 4 mts)",25,"Mediano",-68.8400802157,-32.8941940877,2,"Barrio Civico",2366816.36021,"0","bajo"
18622,"Paraiso","06/07/2011 11:16","Alto (> 8 mts)",133,"Grande",-68.837657541,-32.8741311706,4,"Cuarta Oeste",1173332.70145,"0","alto"
6572,"Pltano","19/05/2011 10:18","Alto (> 8 mts)",170,"Grande",-68.857282741,-32.8907705213,5,"Residencial Sur",2423808.92355,"0","muy alto"
33589,"Acacia SP","16/05/2011 10:37","Alto (> 8 mts)",137,"Grande",-68.8552713799,-32.8869161657,5,"Residencial Sur",2423808.92355,"0","alto"
23209,"Morera","24/01/2011 09:47","Alto (> 8 mts)",80,"Grande",-68.851120749,-32.9017041662,2,"Barrio Civico",2366816.36021,"0","medio"
10443,"Fresno europeo","09/03/2011 13:16","Bajo (2 - 4 mts)",32,"Mediano",-68.8557201086,-32.8738907533,6,"Residencial Norte",2694682.37982,"0","bajo"
16516,"Paraiso","20/07/2011 09:36","Alto (> 8 mts)",165,"Grande",-68.8405815637,-32.8642959118,4,"Cuarta Oeste",1173332.70145,"1","alto"
9079,"Acer","17/02/2011 13:20","Medio (4 - 8 mts)",66,"Grande",-68.854767507,-32.8658952986,6,"Residencial Norte",2694682.37982,"0","medio"
19472,"Morera","11/07/2011 12:37","Alto (> 8 mts)",150,"Grande",-68.8395332361,-32.8709891956,4,"Cuarta Oeste",1173332.70145,"0","alto"
19083,"Paraiso","29/07/2011 10:56","Muy bajo (1 - 2 mts)",42,"Mediano",-68.8436258121,-32.8714187239,4,"Cuarta Oeste",1173332.70145,"0","bajo"
11309,"lamo criollo","19/01/2011 15:33","Alto (> 8 mts)",88,"Grande",-68.8472139091,-32.9011761674,2,"Barrio Civico",2366816.36021,"0","medio"
35453,"Morera","28/03/2011 10:27","Alto (> 8 mts)",160,"Grande",-68.85399765,-32.8812338859,6,"Residencial Norte",2694682.37982,"0","alto"
20245,"Fresno europeo","26/05/2011 09:08","Medio (4 - 8 mts)",84,"Grande",-68.8590285586,-32.8940798092,5,"Residencial Sur",2423808.92355,"0","medio"
44019,"Morera","19/10/2011 09:55","Alto (> 8 mts)",123,"Grande",-68.8313075376,-32.8854162899,3,"Parque O'Higgins",1531146.02653,"1","alto"
28265,"Morera","28/02/2011 16:07","Medio (4 - 8 mts)",98,"Grande",-68.8492451522,-32.8932803095,2,"Barrio Civico",2366816.36021,"1","medio"
17585,"Morera","28/07/2011 09:16","Medio (4 - 8 mts)",126,"Grande",-68.8399756675,-32.8664504905,4,"Cuarta Oeste",1173332.70145,"0","alto"
34063,"Morera","30/05/2011 09:35","Medio (4 - 8 mts)",110,"Grande",-68.8562338964,-32.8845007404,5,"Residencial Sur",2423808.92355,"0","alto"
33655,"Morera","16/05/2011 09:42","Alto (> 8 mts)",97,"Grande",-68.8569203411,-32.8870011991,5,"Residencial Sur",2423808.92355,"0","medio"
33531,"Pltano","16/06/2011 11:45","Alto (> 8 mts)",205,"Grande",-68.8556819819,-32.8888510555,5,"Residencial Sur",2423808.92355,"0","muy alto"
17166,"Morera","06/07/2011 10:11","Medio (4 - 8 mts)",180,"Grande",-68.8351552494,-32.8634032382,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
29506,"Morera","18/02/2011 11:26","Bajo (2 - 4 mts)",28,"Mediano",-68.8451669638,-32.8927183519,2,"Barrio Civico",2366816.36021,"0","bajo"
17730,"Paraiso","18/07/2011 09:49","Medio (4 - 8 mts)",110,"Grande",-68.8423777106,-32.8671801852,4,"Cuarta Oeste",1173332.70145,"0","alto"
29597,"Olmo comun","03/03/2011 13:31","Alto (> 8 mts)",95,"Grande",-68.8437350145,-32.8910678148,2,"Barrio Civico",2366816.36021,"0","medio"
37064,"Acacia SP","04/04/2011 13:11","Alto (> 8 mts)",104,"Grande",-68.8568218021,-32.8769688691,6,"Residencial Norte",2694682.37982,"1","alto"
21998,"Fresno europeo","27/05/2011 10:48","Alto (> 8 mts)",113,"Grande",-68.8589038356,-32.8942091703,5,"Residencial Sur",2423808.92355,"1","alto"
18759,"Morera","11/07/2011 12:04","Alto (> 8 mts)",180,"Grande",-68.8374497211,-32.8726028904,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
14274,"Prunas","07/12/2011 10:06","Bajo (2 - 4 mts)",45,"Mediano",-68.8780063626,-32.868429859,8,"Aeroparque",2203364.73622,"0","bajo"
25209,"Morera","11/02/2011 14:00","Alto (> 8 mts)",142,"Grande",-68.8370834538,-32.8981725076,2,"Barrio Civico",2366816.36021,"1","alto"
48269,"Fresno europeo","31/08/2011 10:46","Medio (4 - 8 mts)",78,"Grande",-68.8278997242,-32.8694839959,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
25424,"Perenne","14/02/2011 09:43","Alto (> 8 mts)",106,"Grande",-68.8365552729,-32.9005986269,2,"Barrio Civico",2366816.36021,"1","alto"
22030,"Fresno europeo","16/05/2011 10:17","Alto (> 8 mts)",130,"Grande",-68.8574485346,-32.8930460225,5,"Residencial Sur",2423808.92355,"0","alto"
10189,"Paraiso","20/12/2010 09:45","Alto (> 8 mts)",100,"Grande",-68.8524470575,-32.8710270029,6,"Residencial Norte",2694682.37982,"0","alto"
40373,"Pltano","11/04/2011 09:36","Alto (> 8 mts)",160,"Grande",-68.8440900627,-32.8826591821,1,"Parque Central",1655357.93265,"0","alto"
42669,"Morera","23/09/2011 12:20","Alto (> 8 mts)",209,"Grande",-68.830261571,-32.8766438406,4,"Cuarta Este Área Fundacional",1822015.85685,"1","muy alto"
18382,"Morera","29/07/2011 13:40","Alto (> 8 mts)",145,"Grande",-68.8375525597,-32.8685602987,4,"Cuarta Oeste",1173332.70145,"0","alto"
41609,"Pltano","04/05/2011 14:12","Bajo (2 - 4 mts)",8,"Chico",-68.8358596404,-32.8766711492,1,"Parque Central",1655357.93265,"0","bajo"
47914,"Morera","29/08/2011 12:22","Medio (4 - 8 mts)",200,"Grande",-68.828873689,-32.8709842731,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
23682,"Morera","21/01/2011 12:54","Bajo (2 - 4 mts)",82,"Grande",-68.8485713358,-32.900039921,2,"Barrio Civico",2366816.36021,"0","medio"
47073,"Morera","23/09/2011 11:56","Alto (> 8 mts)",145,"Grande",-68.8335340741,-32.8736716194,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
28369,"Morera","15/03/2011 12:36","Alto (> 8 mts)",208,"Grande",-68.8486633997,-32.888838211,5,"Residencial Sur",2423808.92355,"0","muy alto"
26672,"Morera","14/11/2011 12:37","Alto (> 8 mts)",65,"Grande",-68.8318470325,-32.8931615655,3,"Parque O'Higgins",1531146.02653,"0","medio"
9887,"Paraiso sombrilla","10/02/2011 09:19","Alto (> 8 mts)",190,"Grande",-68.858452045,-32.865546709,6,"Residencial Norte",2694682.37982,"0","muy alto"
32163,"Fresno europeo","11/05/2011 10:16","Medio (4 - 8 mts)",130,"Grande",-68.8580032174,-32.8850096932,5,"Residencial Sur",2423808.92355,"0","alto"
9179,"Fresno americano","02/03/2011 09:59","Medio (4 - 8 mts)",57,"Mediano",-68.8511157122,-32.865109257,6,"Residencial Norte",2694682.37982,"0","medio"
34570,"Prunas","30/03/2011 12:55","Bajo (2 - 4 mts)",50,"Mediano",-68.8486801975,-32.8753221968,6,"Residencial Norte",2694682.37982,"0","medio"
47928,"Morera","31/08/2011 11:46","Medio (4 - 8 mts)",168,"Grande",-68.8275417743,-32.8707236578,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
40525,"Pltano","12/04/2011 10:05","Alto (> 8 mts)",195,"Grande",-68.8436298465,-32.8831191922,1,"Parque Central",1655357.93265,"0","muy alto"
33876,"Acacia visco","13/05/2011 11:35","Medio (4 - 8 mts)",150,"Grande",-68.8550061301,-32.8858665592,5,"Residencial Sur",2423808.92355,"0","alto"
23235,"Morera","31/01/2012 17:40","Medio (4 - 8 mts)",124,"Grande",-68.851908238,-32.9017762321,2,"Barrio Civico",2366816.36021,"1","alto"
35198,"Pltano","23/03/2011 12:30","Alto (> 8 mts)",195,"Grande",-68.8524048849,-32.8823694579,1,"Parque Central",1655357.93265,"0","muy alto"
40937,"Fresno americano","18/04/2011 18:30","Alto (> 8 mts)",86,"Grande",-68.8386048946,-32.8851800474,3,"Parque O'Higgins",1531146.02653,"0","medio"
32152,"Morera","10/05/2011 11:03","Muy bajo (1 - 2 mts)",2,"Chico",-68.8593088766,-32.8858697315,5,"Residencial Sur",2423808.92355,"0","bajo"
7055,"Paraiso","09/06/2011 11:08","Alto (> 8 mts)",128,"Grande",-68.8580613385,-32.8971873785,5,"Residencial Sur",2423808.92355,"0","alto"
47263,"Acacia SP","20/09/2011 11:48","Medio (4 - 8 mts)",65,"Grande",-68.8319825976,-32.8730229794,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
4129,"Acer","28/09/2011 10:16","Bajo (2 - 4 mts)",70,"Grande",-68.8237607193,-32.8746772118,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
20502,"Jacarand","01/06/2011 12:18","Bajo (2 - 4 mts)",20,"Chico",-68.8609028539,-32.8979249952,5,"Residencial Sur",2423808.92355,"0","bajo"
4442,"Jacarand","01/08/2011 11:01","Muy bajo (1 - 2 mts)",15,"Chico",-68.8364372615,-32.8687264308,4,"Cuarta Oeste",1173332.70145,"0","bajo"
43950,"Fresno americano","12/10/2011 11:41","Medio (4 - 8 mts)",50,"Mediano",-68.8312459096,-32.8844395842,3,"Parque O'Higgins",1531146.02653,"0","medio"
46851,"Morera","15/09/2011 13:22","Alto (> 8 mts)",85,"Grande",-68.8343966835,-32.8726373882,4,"Cuarta Este Área Fundacional",1822015.85685,"1","medio"
15332,"Paraiso","16/11/2011 13:15","Alto (> 8 mts)",130,"Grande",-68.860316933,-32.8701703581,6,"Residencial Norte",2694682.37982,"0","alto"
15156,"Paraiso","21/11/2011 12:41","Bajo (2 - 4 mts)",30,"Mediano",-68.8594304755,-32.8686536117,6,"Residencial Norte",2694682.37982,"0","bajo"
1562,"Fresno americano","21/11/2011 17:40","Bajo (2 - 4 mts)",48,"Mediano",-68.8735622794,-32.8788084552,7,"Residencial Parque",1786336.08966,"0","bajo"
43649,"Fresno europeo","14/10/2011 17:16","Bajo (2 - 4 mts)",84,"Grande",-68.8340206542,-32.8811902617,3,"Parque O'Higgins",1531146.02653,"0","medio"
17339,"Morera","08/08/2011 09:49","Alto (> 8 mts)",145,"Grande",-68.8351605368,-32.8658400724,4,"Cuarta Oeste",1173332.70145,"0","alto"
6793,"Morera","02/06/2011 13:30","Alto (> 8 mts)",75,"Grande",-68.8581693528,-32.8944557563,5,"Residencial Sur",2423808.92355,"1","medio"
21094,"Acer","22/06/2011 11:14","Medio (4 - 8 mts)",100,"Grande",-68.8624570719,-32.8995579629,5,"Residencial Sur",2423808.92355,"0","alto"
24243,"Morera","27/01/2011 09:38","Alto (> 8 mts)",190,"Grande",-68.844342354,-32.9008976867,2,"Barrio Civico",2366816.36021,"0","muy alto"
15988,"Conifera","10/08/2011 10:27","Alto (> 8 mts)",103,"Grande",-68.8437993722,-32.8722629318,4,"Cuarta Oeste",1173332.70145,"0","alto"
